Unnamed: 0,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Scholarship,Average Transportation,Average Free Food,Average Capacity,name,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
975,PULLMAN,Nature.,face_to_face,5,15.0,81.6,41.708319858,0.0,0.0,0.0,3.0,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,0.0020477815699658
976,PULLMAN,Performance.,face_to_face,1,10.0,6.0,41.70809937,0.0,0.0,0.0,10.0,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,0.0013651877133105
977,PULLMAN,Reading & Writing.,face_to_face,4,45.0,77.75,41.70769978,25.0,0.0,0.0,11.25,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,0.0061433447098976
978,PULLMAN,Science ,face_to_face,1,10.0,11.0,41.70849991,0.0,0.0,0.0,10.0,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,0.0013651877133105
979,PULLMAN,Sports + Wellness.,face_to_face,2610,69915.0,79.39157088122606,41.708473602475095,0.0,0.0,0.0,26.78735632183908,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,9.544709897610922
980,PULLMAN,Work + Career ,face_to_face,1,0.0,24.0,41.70999908,100.0,0.0,0.0,0.0,PULLMAN,7325.0,40059.0,0.078,0.836,0.071,0.001,0.6,18.6,15.7,10.8,33.6,27871.0,41.5,0.0
981,RIVERDALE,Academic Support,face_to_face,1,0.0,18.0,41.65533066,0.0,0.0,0.0,0.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0
982,RIVERDALE,Building & Fixing Things,face_to_face,12,257.0,58.0,41.6572046275,0.0,0.0,0.0,21.416666666666668,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0396482567108917
983,RIVERDALE,Computers.,face_to_face,2,99.0,99.0,41.65719986,0.0,0.0,0.0,49.5,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0152730638691761
984,RIVERDALE,Healthcare,face_to_face,12,0.0,18.0,41.65719986,0.0,0.0,0.0,0.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0
985,RIVERDALE,Helping Your Community.,face_to_face,2,20.0,22.0,41.65549851,0.0,0.0,0.0,10.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0030854674483184
986,RIVERDALE,Music & Art.,face_to_face,58,2256.0,47.53448275862069,41.65688014931034,0.0,0.0,0.0,38.89655172413793,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.3480407281703178
987,RIVERDALE,Nature.,face_to_face,5,20.0,99.0,41.696839146,0.0,0.0,0.0,4.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0030854674483184
988,RIVERDALE,Performance.,face_to_face,2,27.0,16.0,41.65549851,0.0,0.0,0.0,13.5,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0041653810552298
989,RIVERDALE,Reading & Writing.,face_to_face,23,3285.0,22.608695652173918,41.65690397304348,0.0,0.0,0.0,142.82608695652175,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.5067880283863005
990,RIVERDALE,Science ,face_to_face,22,92.0,19.454545454545453,41.65704571181818,0.0,4.545454545454546,0.0,4.181818181818182,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0141931502622647
991,RIVERDALE,Sports + Wellness.,face_to_face,138,1938.0,37.27536231884058,41.65549851,0.0,0.0,0.0,14.043478260869565,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.2989817957420549
992,RIVERDALE,Sports + Wellness.,online,16,160.0,15.5,41.65549851,0.0,0.0,0.0,10.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0246837395865473
993,RIVERDALE,Work + Career ,face_to_face,1,10.0,19.0,41.6572113,0.0,100.0,0.0,10.0,RIVERDALE,6482.0,13380.0,0.02,0.964,0.005,0.0,6.2,48.0,29.9,13.9,41.4,14175.0,76.5,0.0015427337241592
994,ROGERS PARK,Academic Support,face_to_face,55,17120.0,56.8,42.00817843563637,0.0,0.0,0.0,311.27272727272725,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.3113236711461875
995,ROGERS PARK,Academic Support,online,2,45.0,6.0,41.9990654,0.0,0.0,0.0,22.5,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0008183157243912
996,ROGERS PARK,Building & Fixing Things,face_to_face,43,325.0,78.25581395348837,42.01089539651162,0.0,0.0,0.0,7.558139534883721,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0059100580094924
997,ROGERS PARK,Computers.,face_to_face,39,1980.0,99.0,42.00679534948718,0.0,0.0,0.0,50.76923076923077,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0360058918732156
998,ROGERS PARK,Digital Media.,face_to_face,2,25.0,58.5,42.01520157,0.0,0.0,0.0,12.5,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.000454619846884
999,ROGERS PARK,Healthcare,face_to_face,3,52.0,68.0,42.01235453333333,0.0,0.0,0.0,17.333333333333332,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0009456092815187
1000,ROGERS PARK,Helping Your Community.,face_to_face,4,80.0,49.75,42.018351555,0.0,0.0,0.0,20.0,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0014547835100289
1001,ROGERS PARK,Music & Art.,face_to_face,250,4978017.0,46.364,42.00466259964,0.0,0.0,0.0,19912.068,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,90.52421305304505
1002,ROGERS PARK,Music & Art.,online,2,70.0,52.5,42.01301384,0.0,0.0,0.0,35.0,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0012729355712752
1003,ROGERS PARK,Nature.,face_to_face,24,440.0,99.0,42.015512785,0.0,0.0,0.0,18.33333333333333,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.008001309305159
1004,ROGERS PARK,Performance.,face_to_face,5,100.0,13.4,42.019400788,0.0,0.0,0.0,20.0,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0018184793875361
1005,ROGERS PARK,Reading & Writing.,face_to_face,77,5494.0,33.41558441558441,42.00913184337662,0.0,0.0,0.0,71.35064935064935,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0999072575512356
1006,ROGERS PARK,Reading & Writing.,online,1,50.0,6.0,42.01516342,0.0,0.0,0.0,50.0,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.000909239693768
1007,ROGERS PARK,Science ,face_to_face,4,114.0,52.5,42.0099172625,0.0,0.0,0.0,28.5,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0020730665017912
1008,ROGERS PARK,Social Studies ,face_to_face,3,1849.0,99.0,42.00450770333333,0.0,0.0,0.0,616.3333333333334,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0336236838755432
1009,ROGERS PARK,Sports + Wellness.,face_to_face,552,9219.0,29.644927536231883,42.012819566865936,0.0,0.0,0.0,16.70108695652174,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.1676456147369569
1010,ROGERS PARK,Sports + Wellness.,online,29,680.0,45.793103448275865,42.00987822551724,0.0,0.0,0.0,23.448275862068964,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0123656598352457
1011,ROGERS PARK,Work + Career ,face_to_face,1,20.0,15.0,42.02206421,0.0,0.0,0.0,20.0,ROGERS PARK,54991.0,39482.0,0.244,0.263,0.393,0.064,6.4,19.8,4.6,11.7,26.7,29682.0,40.9,0.0003636958775072
1012,ROSELAND,Academic Support,face_to_face,31,645.0,14.064516129032258,41.709811402666666,3.225806451612903,3.225806451612903,0.0,20.806451612903224,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0144557251395145
1013,ROSELAND,Academic Support,online,4,0.0,18.0,41.71459961,0.0,0.0,0.0,0.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0
1014,ROSELAND,Building & Fixing Things,face_to_face,4,30.0,40.0,41.75157738,0.0,0.0,0.0,7.5,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0006723593088146
1015,ROSELAND,Building & Fixing Things,online,1,0.0,21.0,,0.0,0.0,0.0,0.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0
1016,ROSELAND,Computers.,face_to_face,2,35.0,18.5,41.7150631,0.0,50.0,0.0,17.5,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.000784419193617
1017,ROSELAND,Customer/Human Service,face_to_face,2,30.0,16.0,41.69272614,0.0,0.0,0.0,15.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0006723593088146
1018,ROSELAND,Food.,face_to_face,11,140.0,33.54545454545455,41.77764060545454,0.0,0.0,0.0,12.727272727272728,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0031376767744682
1019,ROSELAND,Healthcare,face_to_face,4,20.0,68.75,41.6983222975,0.0,0.0,0.0,5.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0004482395392097
1020,ROSELAND,Helping Your Community.,face_to_face,10,430.0,36.0,41.706848528,0.0,0.0,0.0,43.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0096371500930097
1021,ROSELAND,Helping Your Community.,online,1,10.0,99.0,41.78852081,0.0,0.0,0.0,10.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0002241197696048
1022,ROSELAND,Music & Art.,face_to_face,275,4094332.0,50.31272727272727,41.74658987090909,0.3636363636363636,0.0,0.0,14888.48,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,91.76207445258746
1023,ROSELAND,Music & Art.,online,40,995.0,14.225,41.78852081,0.0,0.0,0.0,24.875,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0222999170756852
1024,ROSELAND,Nature.,face_to_face,19,269.0,70.10526315789474,41.72893183052632,0.0,0.0,0.0,14.157894736842104,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0060288218023711
1025,ROSELAND,Performance.,face_to_face,4,200.0,60.5,41.7442760475,0.0,0.0,0.0,50.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0044823953920975
1026,ROSELAND,Reading & Writing.,face_to_face,63,47457.0,49.98412698412698,41.754224265079365,1.5873015873015872,0.0,0.0,753.2857142857143,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,1.0636051906138642
1027,ROSELAND,Reading & Writing.,online,6,18.0,55.0,,0.0,0.0,0.0,3.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0004034155852887
1028,ROSELAND,Science ,face_to_face,5,57.0,31.4,41.790799716,0.0,20.0,0.0,11.4,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0012774826867477
1029,ROSELAND,Social Studies ,face_to_face,8,306.0,99.0,41.81497431125,0.0,0.0,0.0,38.25,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0068580649499092
1030,ROSELAND,Sports + Wellness.,face_to_face,429,7929.0,40.35897435897436,41.72374615911215,0.2331002331002331,0.0,0.0,18.482517482517483,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.1777045653197068
1031,ROSELAND,Sports + Wellness.,online,36,717.0,53.0,41.76278315361111,0.0,0.0,0.0,19.916666666666668,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0160693874806696
1032,ROSELAND,Transportation,face_to_face,2,0.0,21.0,41.78850174,0.0,0.0,0.0,0.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0
1033,ROSELAND,Work + Career ,face_to_face,3,23.0,19.33333333333333,41.73950322666666,0.0,33.333333333333336,0.0,7.666666666666667,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0005154754700912
1034,ROSELAND,Work + Career ,online,2,0.0,24.0,41.76298523,0.0,0.0,0.0,0.0,ROSELAND,44619.0,40142.0,0.01,0.974,0.004,0.001,2.2,22.1,19.0,13.8,39.8,20782.0,52.9,0.0
1035,SOUTH CHICAGO,Academic Support,face_to_face,10,248.0,30.5,41.751569364,0.0,0.0,0.0,24.8,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0079492275145842
1036,SOUTH CHICAGO,Building & Fixing Things,face_to_face,6,171.0,45.0,41.73040009,0.0,0.0,0.0,28.5,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0054811205846528
1037,SOUTH CHICAGO,Computers.,face_to_face,14,354.0,19.5,41.730315620714286,0.0,0.0,0.0,25.285714285714285,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0113468812103339
1038,SOUTH CHICAGO,Food.,face_to_face,3,75.0,99.0,41.73289871,0.0,0.0,0.0,25.0,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0024040002564266
1039,SOUTH CHICAGO,Helping Your Community.,face_to_face,3,80.0,16.333333333333332,41.822699230000005,0.0,0.0,0.0,26.666666666666668,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0025642669401884
1040,SOUTH CHICAGO,Music & Art.,face_to_face,308,196534.0,30.23051948051948,41.7365998636039,0.0,0.0,0.0,638.0974025974026,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,6.299570485287519
1041,SOUTH CHICAGO,Music & Art.,online,3,40.0,99.0,41.73288727,0.0,0.0,0.0,13.333333333333334,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0012821334700942
1042,SOUTH CHICAGO,Nature.,face_to_face,10,30.0,82.8,41.76443939,0.0,0.0,0.0,3.0,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0009616001025706
1043,SOUTH CHICAGO,Reading & Writing.,face_to_face,54,1693.0,22.83333333333333,41.73718304407408,0.0,0.0,0.0,31.35185185185185,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0542662991217385
1044,SOUTH CHICAGO,Reading & Writing.,online,2,36.0,99.0,,0.0,0.0,0.0,18.0,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0011539201230848
1045,SOUTH CHICAGO,Science ,face_to_face,9,176.0,32.22222222222222,41.73033100111112,0.0,11.11111111111111,0.0,19.55555555555556,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0056413872684146
1046,SOUTH CHICAGO,Sports + Wellness.,face_to_face,214,3805.0,36.08878504672897,41.73870234425233,0.0,0.0,0.0,17.7803738317757,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.1219629463427142
1047,SOUTH CHICAGO,Sports + Wellness.,online,6,120.0,99.0,41.73288727,0.0,0.0,0.0,20.0,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0038464004102827
1048,SOUTH CHICAGO,Work + Career ,face_to_face,1,10.0,19.0,41.72980118,0.0,100.0,0.0,10.0,SOUTH CHICAGO,31198.0,31164.0,0.217,0.747,0.019,0.002,3.3,27.5,16.1,17.7,40.3,19443.0,57.0,0.0003205333675235
1049,SOUTH DEERING,Academic Support,face_to_face,14,141.0,12.571428571428571,41.71367318285714,0.0,0.0,0.0,10.071428571428571,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0093321861142365
1050,SOUTH DEERING,Building & Fixing Things,face_to_face,1,0.0,11.0,41.71319962,0.0,0.0,0.0,0.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0
1051,SOUTH DEERING,Computers.,face_to_face,47,1606.0,88.87234042553192,41.71157666829787,0.0,0.0,0.0,34.170212765957444,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.1062942616983255
1052,SOUTH DEERING,Food.,face_to_face,1,0.0,99.0,41.71319962,0.0,0.0,0.0,0.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0
1053,SOUTH DEERING,Healthcare,face_to_face,17,0.0,18.0,41.71319962,0.0,0.0,0.0,0.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0
1054,SOUTH DEERING,Managing Money.,face_to_face,4,396.0,99.0,41.71323776,0.0,0.0,0.0,99.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.026209543980409
1055,SOUTH DEERING,Music & Art.,face_to_face,145,1858785.0,58.16551724137931,41.717797880344826,0.0,0.0,0.0,12819.206896551725,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,123.0250182010722
1056,SOUTH DEERING,Nature.,face_to_face,16,882.0,60.4375,41.694911240625,0.0,0.0,0.0,55.125,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0583758025018201
1057,SOUTH DEERING,Reading & Writing.,face_to_face,26,958.0,41.34615384615385,41.73209836038461,0.0,0.0,0.0,36.84615384615385,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0634059170031107
1058,SOUTH DEERING,Reading & Writing.,online,4,78.0,51.5,,0.0,0.0,0.0,19.5,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0051624859355351
1059,SOUTH DEERING,Science ,face_to_face,16,1865.0,47.6875,41.728806736875,0.0,0.0,0.0,116.5625,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.1234363624329869
1060,SOUTH DEERING,Science ,online,1,1813.0,99.0,,0.0,0.0,0.0,1813.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.1199947051426302
1061,SOUTH DEERING,Sports + Wellness.,face_to_face,165,2653.0,33.67878787878788,41.71119604436364,0.0,0.0,0.0,16.078787878787878,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.175590707525316
1062,SOUTH DEERING,Sports + Wellness.,online,1,8.0,99.0,41.71806717,0.0,0.0,0.0,8.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0005294857369779
1063,SOUTH DEERING,Work + Career ,face_to_face,1,18.0,99.0,41.71319962,0.0,0.0,0.0,18.0,SOUTH DEERING,15109.0,38594.0,0.318,0.619,0.048,0.001,2.1,30.3,17.1,19.6,43.2,19184.0,59.2,0.0011913429082004
1064,SOUTH SHORE,Academic Support,face_to_face,17,253.0,14.294117647058824,41.75978784,0.0,0.0,0.0,14.882352941176473,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0048644491443953
1065,SOUTH SHORE,Digital Media.,face_to_face,1,0.0,18.0,41.76649857,0.0,0.0,0.0,0.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0
1066,SOUTH SHORE,Food.,face_to_face,5,0.0,18.0,41.76240158,0.0,0.0,0.0,0.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0
1067,SOUTH SHORE,Healthcare,face_to_face,2,10.0,82.0,41.766149525,0.0,0.0,0.0,5.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0001922707171697
1068,SOUTH SHORE,Healthcare,online,2,55.0,99.0,41.76582718,0.0,0.0,0.0,27.5,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0010574889444337
1069,SOUTH SHORE,Helping Your Community.,face_to_face,9,55.0,20.666666666666668,41.76519309333334,0.0,0.0,0.0,6.111111111111111,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0010574889444337
1070,SOUTH SHORE,Helping Your Community.,online,1,10.0,18.0,41.76582718,0.0,0.0,0.0,10.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0001922707171697
1071,SOUTH SHORE,Music & Art.,face_to_face,162,4815.0,51.55555555555556,41.76635221672839,0.0,0.0,0.0,29.72222222222222,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0925783503172466
1072,SOUTH SHORE,Music & Art.,online,5,50.0,48.6,41.76831436,0.0,0.0,0.0,10.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0009613535858488
1073,SOUTH SHORE,Nature.,face_to_face,21,0.0,99.0,41.76622826714286,0.0,0.0,0.0,0.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0
1074,SOUTH SHORE,Performance.,face_to_face,19,123.0,23.0,41.76830150947369,0.0,0.0,0.0,6.473684210526316,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0023649298211882
1075,SOUTH SHORE,Reading & Writing.,face_to_face,28,2146.0,99.0,41.76527813535715,0.0,0.0,0.0,76.64285714285714,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0412612959046337
1076,SOUTH SHORE,Sports + Wellness.,face_to_face,347,4868.0,51.93659942363112,41.76468212291066,0.0,0.0,0.0,14.028818443804036,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0935973851182464
1077,SOUTH SHORE,Sports + Wellness.,online,35,470.0,58.0,41.76542423914286,0.0,0.0,0.0,13.428571428571429,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0090367237069794
1078,SOUTH SHORE,Work + Career ,face_to_face,5,15.0,21.2,41.766687016000006,0.0,0.0,0.0,3.0,SOUTH SHORE,52010.0,27903.0,0.017,0.949,0.014,0.002,2.8,29.5,15.8,9.8,37.3,26789.0,50.5,0.0002884060757546
